year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Column
2006,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",7272.0,1532.0,391.66,36.64,411.54,0.0,692.16,107.0,9.0,104717.0,26818.0,3265.0,17478.0,0.0,57156.0,
2006,7,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",566.0,150.0,37.06,4.05,35.75,0.0,73.14,21.0,4.0,10413.0,2230.0,451.0,1514.0,0.0,6218.0,
2006,7,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",184.0,60.0,12.21,2.54,18.35,0.0,26.89,2.0,0.0,4809.0,902.0,251.0,1024.0,0.0,2632.0,
2006,7,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2331.0,586.0,157.95,10.71,214.23,0.0,203.11,58.0,6.0,37977.0,12063.0,992.0,9072.0,0.0,15850.0,
2006,7,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",407.0,108.0,13.48,0.0,77.74,0.0,16.78,1.0,9.0,5771.0,902.0,0.0,3382.0,0.0,1487.0,
2006,7,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1134.0,239.0,62.87,10.43,53.7,0.0,112.0,10.0,4.0,16989.0,3958.0,833.0,3046.0,0.0,9152.0,
2006,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3121.0,644.0,179.44,20.92,166.9,0.0,276.75,79.0,12.0,47206.0,11620.0,2141.0,7436.0,0.0,26009.0,
2006,7,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",671.0,253.0,39.41,8.28,135.13,0.0,70.19,39.0,17.0,17400.0,3136.0,656.0,8682.0,0.0,4926.0,
2006,7,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",677.0,183.0,40.07,6.04,54.88,0.0,82.01,7.0,1.0,13083.0,2432.0,816.0,2655.0,0.0,7180.0,
2006,7,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",186.0,65.0,16.32,3.39,15.69,0.0,29.6,1.0,2.0,5002.0,1036.0,504.0,928.0,0.0,2534.0,
2006,7,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8152.0,1867.0,438.46,34.73,736.88,0.0,656.94,258.0,33.0,149175.0,34843.0,3122.0,53967.0,0.0,57243.0,
2006,7,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",799.0,224.0,58.16,5.09,43.46,0.0,117.29,10.0,0.0,14894.0,3381.0,307.0,1830.0,0.0,9376.0,
2006,7,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",545.0,224.0,36.52,3.45,124.98,0.0,59.05,17.0,2.0,13989.0,2424.0,681.0,6277.0,0.0,4607.0,
2006,7,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",623.0,151.0,45.41,6.58,28.55,0.0,70.46,3.0,6.0,10600.0,2649.0,609.0,1439.0,0.0,5903.0,
2006,7,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",762.0,172.0,57.16,10.33,30.75,0.0,73.76,16.0,9.0,10481.0,3340.0,889.0,1284.0,0.0,4968.0,
2006,7,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1019.0,253.0,78.02,7.14,41.31,0.0,126.53,14.0,0.0,16954.0,4801.0,637.0,2028.0,0.0,9488.0,
2006,7,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4020.0,844.0,232.67,21.87,200.45,1.0,388.01,98.0,1.0,63589.0,17167.0,2067.0,9985.0,38.0,34332.0,
2006,7,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",246.0,69.0,21.89,2.45,11.83,0.0,32.83,3.0,0.0,4017.0,1026.0,167.0,410.0,0.0,2414.0,
2006,7,UA,United Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",91.0,28.0,7.83,0.57,5.03,0.0,14.57,2.0,0.0,2205.0,420.0,118.0,273.0,0.0,1394.0,
2006,7,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",306.0,100.0,22.9,2.59,35.67,0.0,38.83,3.0,1.0,7246.0,1345.0,344.0,2012.0,0.0,3545.0,
2006,7,US,US Airways Inc.,BOS,"Boston, MA: Logan International",1726.0,485.0,91.4,12.69,238.96,0.0,141.95,39.0,1.0,32019.0,4893.0,1682.0,14813.0,0.0,10631.0,
2006,7,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5477.0,1256.0,403.68,47.49,438.71,0.0,366.12,58.0,4.0,63366.0,17444.0,3414.0,16249.0,0.0,26259.0,
2006,7,US,US Airways Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2395.0,501.0,91.86,28.48,242.34,0.0,138.31,46.0,9.0,28301.0,4275.0,2450.0,11189.0,0.0,10387.0,
2006,7,US,US Airways Inc.,DEN,"Denver, CO: Denver International",493.0,140.0,58.59,2.13,49.14,1.0,29.14,5.0,0.0,7158.0,2675.0,337.0,1939.0,15.0,2192.0,
2006,7,US,US Airways Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",464.0,165.0,75.06,1.5,43.7,0.0,44.73,0.0,5.0,8178.0,3701.0,207.0,1573.0,0.0,2697.0,
2006,7,US,US Airways Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",697.0,194.0,70.49,7.0,56.32,0.0,60.18,0.0,0.0,10096.0,3138.0,745.0,2481.0,0.0,3732.0,
2006,7,US,US Airways Inc.,IAD,"Washington, DC: Washington Dulles International",206.0,56.0,15.9,3.31,24.48,0.0,12.31,8.0,1.0,2660.0,758.0,314.0,1040.0,0.0,548.0,
2006,7,US,US Airways Inc.,JFK,"New York, NY: John F. Kennedy International",217.0,66.0,18.06,0.31,31.81,1.19,14.64,0.0,7.0,3122.0,912.0,33.0,1478.0,22.0,677.0,
2006,7,US,US Airways Inc.,LAS,"Las Vegas, NV: McCarran International",3505.0,923.0,259.41,15.54,306.2,3.08,338.77,57.0,6.0,45902.0,12326.0,1768.0,12972.0,139.0,18697.0,
2006,7,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",930.0,248.0,97.14,7.01,75.35,1.16,67.34,15.0,4.0,13132.0,4777.0,680.0,3331.0,58.0,4286.0,
2006,7,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1210.0,317.0,36.63,13.52,191.84,0.0,75.01,43.0,1.0,24251.0,1284.0,1587.0,14587.0,0.0,6793.0,
2006,7,US,US Airways Inc.,MCO,"Orlando, FL: Orlando International",857.0,231.0,83.75,8.48,56.53,0.0,82.23,2.0,4.0,13992.0,4441.0,788.0,2355.0,0.0,6408.0,
2006,7,US,US Airways Inc.,MIA,"Miami, FL: Miami International",315.0,112.0,41.03,1.51,38.33,0.0,31.13,0.0,1.0,4753.0,1794.0,183.0,1330.0,0.0,1446.0,
2006,7,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",645.0,258.0,59.36,10.29,117.46,0.0,70.89,11.0,2.0,14689.0,2700.0,1148.0,5939.0,0.0,4902.0,
2006,7,US,US Airways Inc.,PDX,"Portland, OR: Portland International",279.0,102.0,47.19,1.19,19.32,0.0,34.31,0.0,0.0,4846.0,2197.0,97.0,757.0,0.0,1795.0,
2006,7,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",4050.0,1344.0,304.05,42.07,675.48,0.0,322.4,46.0,17.0,74757.0,14849.0,3522.0,32484.0,0.0,23902.0,
2006,7,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",6168.0,1262.0,418.14,35.41,407.26,7.8,393.39,86.0,12.0,60522.0,23071.0,2974.0,13742.0,212.0,20523.0,
2006,7,US,US Airways Inc.,SAN,"San Diego, CA: San Diego International",584.0,168.0,64.44,3.56,63.98,1.27,34.75,7.0,2.0,7237.0,2773.0,286.0,2771.0,23.0,1384.0,
2006,7,US,US Airways Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",481.0,156.0,75.41,4.89,37.38,0.0,38.32,0.0,1.0,9503.0,3792.0,630.0,1817.0,0.0,3264.0,
2006,7,US,US Airways Inc.,SFO,"San Francisco, CA: San Francisco International",697.0,170.0,72.35,6.76,30.53,0.0,60.37,10.0,1.0,9829.0,3350.0,771.0,1644.0,0.0,4064.0,
2006,7,US,US Airways Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",119.0,14.0,9.09,0.0,2.97,0.0,1.94,1.0,0.0,1029.0,700.0,0.0,174.0,0.0,155.0,
2006,7,US,US Airways Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",93.0,27.0,11.98,0.0,10.96,0.0,4.07,1.0,0.0,1354.0,642.0,0.0,295.0,0.0,417.0,
2006,7,US,US Airways Inc.,TPA,"Tampa, FL: Tampa International",702.0,205.0,82.42,8.17,57.6,0.0,56.8,2.0,8.0,11178.0,3900.0,792.0,2218.0,0.0,4268.0,
2006,7,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",681.0,218.0,51.53,3.29,55.71,0.16,107.31,0.0,1.0,10818.0,2273.0,157.0,2113.0,4.0,6271.0,
2006,7,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1276.0,256.0,66.96,21.11,34.3,0.0,133.63,3.0,2.0,15344.0,3690.0,1808.0,1556.0,0.0,8290.0,
2006,7,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4017.0,838.0,192.05,38.69,126.54,0.52,480.2,63.0,27.0,38471.0,7561.0,2361.0,5370.0,17.0,23162.0,
2006,7,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6762.0,1429.0,299.8,45.93,302.01,6.33,774.93,31.0,13.0,70370.0,12223.0,3274.0,13041.0,173.0,41659.0,
2006,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3527.0,766.0,168.6,11.0,153.73,3.45,429.21,45.0,4.0,38415.0,6881.0,796.0,7330.0,111.0,23297.0,
2006,7,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",2855.0,568.0,117.09,14.45,115.33,0.06,321.08,4.0,7.0,31488.0,5594.0,977.0,5023.0,2.0,19892.0,
2006,7,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1184.0,220.0,62.0,1.25,7.73,0.41,148.61,0.0,0.0,10833.0,2604.0,85.0,324.0,8.0,7812.0,
2006,7,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",1990.0,652.0,86.74,64.64,296.79,1.48,202.35,12.0,9.0,42298.0,4839.0,6470.0,16861.0,31.0,14097.0,
2006,7,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",6111.0,1088.0,258.93,29.78,142.48,5.01,651.8,40.0,21.0,53958.0,10799.0,1878.0,6451.0,370.0,34460.0,
2006,7,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2776.0,554.0,142.44,7.06,78.54,3.55,322.41,21.0,5.0,23386.0,4851.0,436.0,3446.0,130.0,14523.0,
2006,7,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1197.0,208.0,69.44,3.41,20.04,0.4,114.72,0.0,1.0,9435.0,2402.0,202.0,502.0,10.0,6319.0,
2006,7,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",1295.0,311.0,95.92,1.59,45.57,1.06,166.86,1.0,2.0,14255.0,4084.0,118.0,1495.0,42.0,8516.0,
2006,7,WN,Southwest Airlines Co.,STL,"St. Louis, MO: Lambert-St. Louis International",1998.0,464.0,143.97,12.08,52.58,2.76,252.61,10.0,13.0,23341.0,5582.0,1420.0,1986.0,63.0,14290.0,
2006,7,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2179.0,509.0,120.09,12.1,75.64,0.48,300.68,2.0,14.0,27878.0,5241.0,1160.0,4026.0,56.0,17395.0,
2006,7,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",170.0,77.0,38.0,1.0,6.0,0.0,32.0,20.0,2.0,7317.0,3802.0,105.0,375.0,0.0,3035.0,
2006,7,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",2037.0,564.0,208.0,10.0,96.0,1.0,249.0,53.0,6.0,32973.0,12922.0,1107.0,3246.0,18.0,15680.0,
2006,7,YV,Mesa Airlines Inc.,DEN,"Denver, CO: Denver International",1464.0,380.0,121.0,15.0,33.0,1.0,210.0,58.0,0.0,29242.0,10044.0,944.0,1508.0,15.0,16731.0,
2006,7,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",83.0,20.0,16.0,0.0,4.0,0.0,0.0,1.0,0.0,669.0,584.0,0.0,85.0,0.0,0.0,
2006,7,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",3220.0,1084.0,332.0,21.0,120.0,3.0,608.0,172.0,4.0,94803.0,25435.0,2459.0,6977.0,89.0,59843.0,
2006,7,YV,Mesa Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",153.0,51.0,31.0,3.0,5.0,0.0,12.0,7.0,0.0,3447.0,1835.0,270.0,305.0,0.0,1037.0,
2006,7,YV,Mesa Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",759.0,212.0,41.0,7.0,48.0,0.0,116.0,25.0,2.0,15596.0,3040.0,750.0,2217.0,0.0,9589.0,
2006,7,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",90.0,35.0,28.0,0.0,5.0,0.0,2.0,2.0,0.0,1349.0,1081.0,0.0,173.0,0.0,95.0,
2006,7,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",188.0,81.0,42.0,0.0,18.0,0.0,21.0,17.0,1.0,6699.0,2564.0,0.0,1796.0,0.0,2339.0,
2006,7,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2343.0,796.0,263.0,13.0,155.0,1.0,364.0,170.0,4.0,73938.0,21677.0,1387.0,15546.0,37.0,35291.0,
2006,7,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",152.0,77.0,37.0,1.0,10.0,0.0,29.0,4.0,0.0,6841.0,3291.0,185.0,694.0,0.0,2671.0,
2006,7,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3158.0,570.0,392.0,16.0,136.0,0.0,26.0,113.0,6.0,30916.0,23966.0,1278.0,3883.0,0.0,1789.0,
2006,7,YV,Mesa Airlines Inc.,SAN,"San Diego, CA: San Diego International",103.0,26.0,20.0,0.0,5.0,0.0,1.0,0.0,0.0,1104.0,970.0,0.0,105.0,0.0,29.0,
2006,7,YV,Mesa Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",36.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,253.0,39.0,0.0,0.0,0.0,214.0,
2006,7,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",62.0,16.0,11.0,1.0,1.0,0.0,3.0,2.0,0.0,942.0,661.0,110.0,23.0,0.0,148.0,
2006,7,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",107.0,29.0,23.0,0.0,2.0,0.0,4.0,5.0,0.0,1841.0,1530.0,0.0,118.0,0.0,193.0,
2006,8,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",847.0,172.0,47.17,13.86,56.69,0.6,53.68,12.0,1.0,10340.0,2593.0,906.0,2263.0,22.0,4556.0,
2006,8,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",713.0,183.0,46.26,15.71,63.2,1.62,56.2,4.0,0.0,10228.0,2205.0,1534.0,2530.0,106.0,3853.0,
2006,8,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14141.0,2407.0,509.32,132.27,949.2,80.56,735.65,234.0,96.0,130777.0,35289.0,7989.0,39645.0,3119.0,44735.0,
2006,8,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",527.0,97.0,26.03,6.51,24.52,3.53,36.42,21.0,0.0,5175.0,1191.0,375.0,950.0,193.0,2466.0,
2006,8,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",341.0,76.0,22.77,8.94,17.67,3.56,23.07,4.0,0.0,3934.0,1314.0,418.0,766.0,98.0,1338.0,
2006,8,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1076.0,281.0,81.37,10.83,110.17,7.71,70.93,14.0,3.0,23351.0,7878.0,625.0,6149.0,544.0,8155.0,
2006,8,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",620.0,135.0,41.06,14.27,31.74,1.54,46.39,11.0,0.0,7526.0,2401.0,907.0,1191.0,55.0,2972.0,
2006,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2680.0,772.0,190.73,33.71,333.85,17.5,196.22,25.0,6.0,44703.0,13000.0,2240.0,13287.0,1033.0,15143.0,
2006,8,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1839.0,510.0,91.58,25.12,281.08,1.95,110.27,27.0,10.0,29050.0,4830.0,1519.0,14883.0,95.0,7723.0,
2006,8,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",992.0,217.0,79.58,14.88,50.2,8.05,64.29,16.0,0.0,12484.0,4913.0,934.0,1952.0,395.0,4290.0,
2006,8,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3503.0,822.0,212.58,48.52,291.53,36.03,233.34,153.0,12.0,43824.0,12780.0,2787.0,11832.0,1469.0,14956.0,
2006,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6601.0,1920.0,258.12,35.33,925.59,35.54,665.42,104.0,21.0,123590.0,18763.0,2581.0,53716.0,1740.0,46790.0,
2006,8,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",216.0,48.0,14.57,6.4,14.68,1.75,10.61,0.0,0.0,2557.0,647.0,396.0,679.0,46.0,789.0,
2006,8,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",558.0,126.0,24.47,5.47,64.49,1.54,30.03,9.0,0.0,6411.0,1271.0,284.0,2888.0,60.0,1908.0,
2006,8,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",461.0,94.0,29.89,10.81,22.54,0.06,30.69,4.0,2.0,5291.0,1752.0,618.0,843.0,2.0,2076.0,
2006,8,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",588.0,147.0,45.76,15.25,39.66,2.91,43.41,4.0,2.0,7268.0,2682.0,861.0,1449.0,83.0,2193.0,
2006,8,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",588.0,181.0,63.37,15.19,54.18,3.06,45.2,4.0,0.0,9852.0,3529.0,863.0,2185.0,148.0,3127.0,
2006,8,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1142.0,341.0,105.65,15.42,124.5,9.04,86.39,11.0,0.0,20130.0,7432.0,919.0,5321.0,379.0,6079.0,
2006,8,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",216.0,66.0,13.8,2.75,25.24,1.22,22.99,1.0,0.0,3825.0,943.0,155.0,992.0,68.0,1667.0,
2006,8,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",1774.0,301.0,79.26,15.28,72.86,13.75,119.85,17.0,1.0,15950.0,4429.0,768.0,3132.0,449.0,7172.0,
2006,8,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",682.0,122.0,36.72,8.99,40.19,2.34,33.75,11.0,1.0,6750.0,2192.0,522.0,1768.0,87.0,2181.0,
2006,8,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1341.0,247.0,56.3,4.69,121.99,0.74,63.29,33.0,1.0,12536.0,3952.0,182.0,4631.0,48.0,3723.0,
2006,8,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",111.0,46.0,15.27,0.39,20.83,0.0,9.5,1.0,0.0,2285.0,802.0,35.0,889.0,0.0,559.0,
2006,8,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",973.0,163.0,30.46,5.92,86.9,0.0,39.72,44.0,1.0,7420.0,1680.0,506.0,2887.0,0.0,2347.0,
2006,8,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",412.0,91.0,27.62,3.42,32.47,0.0,27.5,1.0,1.0,4849.0,1373.0,359.0,1320.0,0.0,1797.0,
2006,8,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",442.0,96.0,32.3,3.9,30.39,0.0,29.41,5.0,6.0,4762.0,1579.0,347.0,1039.0,0.0,1797.0,
2006,8,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",832.0,225.0,62.16,2.59,90.65,2.2,67.4,27.0,0.0,12094.0,3694.0,165.0,3268.0,144.0,4823.0,
2006,8,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",88.0,22.0,1.67,0.85,6.53,0.0,12.95,1.0,0.0,1191.0,121.0,66.0,218.0,0.0,786.0,
2006,8,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",325.0,63.0,18.51,4.02,24.21,0.0,16.26,5.0,0.0,3981.0,1201.0,392.0,1152.0,0.0,1236.0,
2006,8,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",1145.0,332.0,56.74,5.16,162.55,3.87,103.68,12.0,4.0,16861.0,3465.0,327.0,6440.0,344.0,6285.0,
2006,8,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",615.0,171.0,45.26,4.98,65.89,0.0,54.87,2.0,1.0,9455.0,2784.0,311.0,3043.0,0.0,3317.0,
2006,8,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1224.0,292.0,86.86,7.93,128.39,2.0,66.82,3.0,1.0,15692.0,4792.0,573.0,5092.0,81.0,5154.0,
2006,8,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1882.0,438.0,61.82,11.16,282.53,0.85,81.63,73.0,12.0,21326.0,4061.0,911.0,11230.0,47.0,5077.0,
2006,8,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1086.0,243.0,64.46,4.86,84.37,2.0,87.32,13.0,1.0,12258.0,3703.0,341.0,2896.0,85.0,5233.0,
2006,8,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",352.0,95.0,33.5,3.18,35.96,0.0,22.36,12.0,1.0,4873.0,1679.0,189.0,1475.0,0.0,1530.0,
2006,8,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",414.0,124.0,25.73,0.7,73.24,0.84,23.48,6.0,2.0,7767.0,2305.0,67.0,3714.0,32.0,1649.0,
2006,8,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",244.0,52.0,20.28,2.31,19.69,0.0,9.71,0.0,0.0,2667.0,788.0,370.0,882.0,0.0,627.0,
2006,8,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",363.0,129.0,30.7,1.47,65.67,0.0,31.17,3.0,3.0,7382.0,1486.0,186.0,3287.0,0.0,2423.0,
2006,8,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",360.0,51.0,18.56,5.14,18.16,0.0,9.14,4.0,2.0,2479.0,720.0,351.0,711.0,0.0,697.0,
2006,8,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",420.0,95.0,33.35,3.52,34.42,0.0,23.72,0.0,3.0,4331.0,1615.0,209.0,1383.0,0.0,1124.0,
2006,8,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",535.0,164.0,42.74,5.33,92.27,0.0,23.66,1.0,0.0,8275.0,2179.0,401.0,4072.0,0.0,1623.0,
2006,8,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",504.0,165.0,57.47,2.71,66.46,2.0,36.37,1.0,2.0,9317.0,3145.0,141.0,3035.0,66.0,2930.0,
2006,8,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2716.0,351.0,113.72,7.66,136.66,6.87,86.09,8.0,4.0,16661.0,6386.0,448.0,4301.0,491.0,5035.0,
2006,8,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",178.0,54.0,16.52,2.02,17.83,0.0,17.64,3.0,0.0,2879.0,948.0,264.0,835.0,0.0,832.0,
2006,8,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",761.0,195.0,59.18,4.5,74.26,1.38,55.67,5.0,0.0,10552.0,3478.0,425.0,3100.0,111.0,3438.0,
2006,8,MQ,American Eagle Airlines Inc.,BOS,"Boston, MA: Logan International",1413.0,345.0,73.73,6.46,126.23,2.63,135.96,65.0,0.0,22971.0,4868.0,589.0,7786.0,94.0,9634.0,
2006,8,MQ,American Eagle Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",457.0,120.0,44.45,6.66,39.65,0.29,28.95,16.0,2.0,6177.0,2388.0,306.0,1738.0,13.0,1732.0,
2006,8,MQ,American Eagle Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",917.0,206.0,59.62,1.4,62.19,1.65,81.15,35.0,0.0,11579.0,3303.0,83.0,3062.0,89.0,5042.0,
2006,8,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",8478.0,1436.0,263.28,72.78,339.02,7.44,753.47,259.0,51.0,86423.0,23718.0,6842.0,15940.0,219.0,39704.0,
2006,8,MQ,American Eagle Airlines Inc.,HOU,"Houston, TX: William P Hobby",244.0,53.0,22.44,4.85,6.05,0.0,19.66,9.0,0.0,2439.0,809.0,250.0,251.0,0.0,1129.0,
2006,8,MQ,American Eagle Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",151.0,46.0,16.04,1.86,9.51,0.0,18.6,5.0,1.0,2225.0,500.0,136.0,555.0,0.0,1034.0,
2006,8,MQ,American Eagle Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",671.0,160.0,29.82,3.14,57.33,3.61,66.1,12.0,1.0,10552.0,1475.0,363.0,4219.0,160.0,4335.0,
2006,8,MQ,American Eagle Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",126.0,17.0,7.92,0.0,6.28,0.0,2.8,1.0,0.0,474.0,233.0,0.0,138.0,0.0,103.0,
2006,8,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1862.0,194.0,29.09,1.79,108.61,1.33,53.17,26.0,0.0,8176.0,1639.0,155.0,3962.0,30.0,2390.0,
2006,8,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1745.0,454.0,78.43,3.48,216.51,2.1,153.47,99.0,9.0,26537.0,6832.0,282.0,10060.0,73.0,9290.0,
2006,8,MQ,American Eagle Airlines Inc.,MCO,"Orlando, FL: Orlando International",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
